gene,mirna
6388,13
261,13
3765,13
6656,13
2714,13
1000,13
679,13
4490,13
2057,13
622,13
6834,13
2972,13
6521,13
617,13
722,13
593,13
1117,13
3148,13
3148,13
3148,13
3148,13
3166,13
6255,13
574,13
7223,13
1124,13
970,13
107,13
2679,13
2648,13
163,13
2281,13
2281,13
7377,13
3325,13
3325,13
3325,13
3325,13
6666,13
6666,13
6666,13
6666,13
6666,13
4860,13
658,13
5006,13
5006,13
5006,13
6653,13
6653,13
2950,13
2950,13
2950,13
2950,13
2950,13
2950,13
53,13
53,13
53,13
53,13
53,13
6940,13
5038,13
5038,13
5038,13
5038,13
976,13
5358,13
7395,13
7395,13
1639,13
1639,13
6990,13
4052,13
917,13
917,13
917,13
917,13
917,13
917,13
917,13
2096,13
1282,13
5126,13
1424,13
1424,13
1424,13
1424,13
5094,13
5071,13
6166,13
6509,13
6509,13
825,13
825,13
825,13
4386,13
4496,13
5445,13
612,13
612,13
612,13
612,13
3053,13
3652,13
344,13
344,13
2562,13
4794,13
5698,13
2637,13
2801,13
5770,13
5770,13
4290,13
6165,13
4693,13
4693,13
4862,13
4862,13
1536,13
7018,13
7018,13
6022,13
5428,13
5428,13
5346,13
5346,13
5346,13
5292,13
5121,13
4750,13
4374,13
4374,13
4374,13
4374,13
4027,13
4027,13
3964,13
3592,13
3288,13
3082,13
3082,13
2667,13
2667,13
2404,13
2404,13
626,13
626,13
625,13
573,13
573,13
573,13
564,13
378,13
378,13
212,13
209,13
5237,13
5237,13
6738,13
5294,13
1314,13
479,13
7087,13
6728,13
6491,13
2755,13
4185,13
3120,13
3120,13
7213,13
6950,13
6950,13
6601,13
6601,13
5718,13
4767,13
4090,13
4090,13
4090,13
4090,13
1315,13
1296,13
839,13
4815,13
4815,13
4815,13
2530,13
2530,13
2530,13
2530,13
1518,13
1518,13
1518,13
1187,13
1187,13
5900,13
5900,13
5900,13
4522,13
4522,13
2653,13
2653,13
2050,13
6159,13
4867,13
5862,13
5862,13
6501,13
5293,13
7195,13
4332,13
3327,13
3327,13
2234,13
2032,13
1538,13
1134,13
1041,13
3623,13
98,13
231,13
231,13
5777,13
5255,13
5077,13
871,13
871,13
5084,13
2198,13
2198,13
4960,13
2844,13
2844,13
2074,13
7200,13
2860,13
2353,13
499,13
3421,13
5924,13
792,13
6914,13
2025,13
1263,13
2155,13
1949,13
6504,13
3471,13
3471,13
4377,13
1574,13
2611,13
621,13
1965,13
161,13
161,13
161,13
4636,13
3633,13
2094,13
4481,13
1637,13
2711,13
3630,13
4067,13
4074,13
4198,13
5251,13
6744,13
7025,13
7237,13
7481,13
3375,13
5552,13
6962,13
7294,13
3706,13
3706,13
5471,13
1555,13
2913,13
1118,13
1552,13
6740,13
2065,13
3374,13
3115,14
959,14
3325,14
6707,14
6707,14
417,14
5870,14
5870,14
1926,14
3717,14
3717,14
3717,14
3717,14
3717,14
6266,14
6661,14
6652,14
6652,14
5378,14
4348,14
3149,14
3149,14
1115,14
1115,14
7442,14
2670,14
5006,14
3029,14
2525,14
958,14
483,14
204,14
5755,14
5755,14
5755,14
5755,14
5755,14
6480,14
4044,14
4044,14
4044,14
4044,14
3148,14
3148,14
3148,14
3148,14
2453,14
971,14
971,14
7371,14
7427,14
4419,14
4419,14
6267,14
4523,14
4523,14
3686,14
3686,14
3393,14
3393,14
3856,14
3856,14
1408,14
46,14
7461,14
6342,14
6342,14
5158,14
5158,14
4565,14
1872,14
3509,14
5750,14
3550,14
2243,14
4858,14
5817,14
1788,14
1788,14
2275,14
4617,14
3677,14
1105,14
1111,14
4395,15
3148,15
3148,15
3148,15
7096,15
6085,15
4028,15
5726,15
6166,15
6166,15
224,15
5802,15
6255,15
7213,15
163,15
2281,15
2281,15
7377,15
480,15
480,15
480,15
3325,15
3325,15
3325,15
3325,15
6666,15
6666,15
6666,15
6666,15
6666,15
4860,15
658,15
5006,15
5006,15
5006,15
6653,15
6653,15
2950,15
2950,15
2950,15
2950,15
2950,15
2950,15
53,15
53,15
53,15
53,15
53,15
6940,15
5038,15
5038,15
5038,15
5038,15
976,15
5358,15
7395,15
7395,15
1639,15
1639,15
6990,15
4052,15
917,15
917,15
917,15
917,15
917,15
917,15
917,15
1267,15
2096,15
1282,15
5126,15
1424,15
1424,15
1424,15
1424,15
5094,15
5071,15
6509,15
6509,15
825,15
825,15
825,15
4386,15
4496,15
5445,15
612,15
612,15
612,15
612,15
3652,15
344,15
344,15
2562,15
4794,15
5698,15
2637,15
2801,15
5770,15
5770,15
4290,15
6165,15
4693,15
4693,15
4862,15
4862,15
1536,15
7018,15
7018,15
6022,15
5428,15
5428,15
5346,15
5346,15
5346,15
5292,15
5121,15
4750,15
4374,15
4374,15
4374,15
4374,15
4027,15
4027,15
3964,15
3592,15
3288,15
3082,15
3082,15
2667,15
2667,15
2404,15
2404,15
1118,15
1118,15
626,15
626,15
625,15
573,15
573,15
573,15
564,15
378,15
378,15
212,15
209,15
5237,15
5237,15
6738,15
5294,15
1314,15
479,15
7087,15
6728,15
6491,15
2755,15
4185,15
3120,15
3120,15
6950,15
6950,15
6601,15
6601,15
5718,15
4767,15
4090,15
4090,15
4090,15
4090,15
1315,15
1296,15
839,15
4815,15
4815,15
4815,15
2530,15
2530,15
2530,15
2530,15
1518,15
1518,15
1518,15
1187,15
1187,15
5900,15
5900,15
5900,15
4522,15
4522,15
2653,15
2653,15
2050,15
6159,15
4867,15
5862,15
5862,15
6501,15
5293,15
7195,15
4332,15
3327,15
3327,15
2234,15
2032,15
1538,15
1134,15
1041,15
3623,15
98,15
231,15
231,15
5777,15
5255,15
5077,15
871,15
871,15
5084,15
2198,15
2198,15
4960,15
2844,15
2844,15
2074,15
7200,15
2860,15
2353,15
499,15
3421,15
5924,15
792,15
6914,15
2025,15
1263,15
2155,15
1949,15
6504,15
3471,15
3471,15
4377,15
1574,15
2611,15
621,15
1965,15
161,15
161,15
161,15
4636,15
3633,15
2094,15
4481,15
1637,15
2711,15
3630,15
4067,15
4074,15
4198,15
5251,15
6744,15
7025,15
7237,15
7481,15
3375,15
5552,15
6962,15
7294,15
3721,15
1524,15
4395,15
3148,15
3148,15
3148,15
3148,15
1270,15
2662,15
2565,15
1019,15
7213,15
6643,15
244,15
3686,16
4389,16
4389,16
4389,16
100,16
100,16
100,16
100,16
100,16
4919,16
2628,16
4440,16
3598,16
3550,16
6738,17
1211,17
2122,17
7418,17
6165,17
6165,17
2220,17
509,17
5177,17
3606,17
163,17
2281,17
2281,17
3148,17
3148,17
3148,17
7377,17
480,17
480,17
480,17
3325,17
3325,17
3325,17
3325,17
6666,17
6666,17
6666,17
6666,17
6666,17
4860,17
658,17
5006,17
5006,17
5006,17
6653,17
6653,17
2950,17
2950,17
2950,17
2950,17
2950,17
2950,17
53,17
53,17
53,17
53,17
53,17
6940,17
5038,17
5038,17
5038,17
5038,17
976,17
5358,17
7395,17
7395,17
1639,17
1639,17
6990,17
4052,17
917,17
917,17
917,17
917,17
917,17
917,17
917,17
1267,17
2096,17
1282,17
5126,17
1424,17
1424,17
1424,17
1424,17
5094,17
5071,17
6166,17
6509,17
6509,17
825,17
825,17
825,17
4386,17
4496,17
5445,17
612,17
612,17
612,17
612,17
4395,17
3652,17
344,17
344,17
2562,17
4794,17
5698,17
2637,17
2801,17
5770,17
5770,17
4290,17
4693,17
4693,17
4862,17
4862,17
1536,17
7018,17
7018,17
6022,17
5428,17
5428,17
5346,17
5346,17
5346,17
5292,17
5121,17
4750,17
4374,17
4374,17
4374,17
4374,17
4027,17
4027,17
3964,17
3592,17
3288,17
3082,17
3082,17
2667,17
2667,17
2404,17
2404,17
1118,17
1118,17
626,17
626,17
625,17
573,17
573,17
573,17
564,17
378,17
378,17
212,17
209,17
5237,17
5237,17
5294,17
1314,17
479,17
7087,17
6728,17
6491,17
2755,17
4185,17
3120,17
3120,17
7213,17
6950,17
6950,17
6601,17
6601,17
5718,17
4767,17
4090,17
4090,17
4090,17
4090,17
1315,17
1296,17
839,17
4815,17
4815,17
4815,17
2530,17
2530,17
2530,17
2530,17
1518,17
1518,17
1518,17
1187,17
1187,17
5900,17
5900,17
5900,17
4522,17
4522,17
2653,17
2653,17
2050,17
6159,17
4867,17
5862,17
5862,17
6501,17
5293,17
7195,17
4332,17
3327,17
3327,17
2234,17
2032,17
1538,17
1134,17
1041,17
3623,17
98,17
231,17
231,17
5777,17
5255,17
5077,17
871,17
871,17
5084,17
2198,17
2198,17
4960,17
2844,17
2844,17
2074,17
7200,17
2860,17
2353,17
499,17
3421,17
5924,17
792,17
6914,17
2025,17
1263,17
2155,17
1949,17
6504,17
3471,17
3471,17
4377,17
1574,17
2611,17
621,17
1965,17
161,17
161,17
161,17
4636,17
3633,17
2094,17
4481,17
1637,17
2711,17
3630,17
4067,17
4074,17
4198,17
5251,17
6744,17
7025,17
7237,17
7481,17
3375,17
5552,17
6962,17
7294,17
7279,17
6738,17
1555,17
1552,17
2913,17
764,17
3324,17
630,17
4401,18
4149,18
7453,18
7453,18
7213,18
6876,18
6736,18
6527,18
6527,18
6518,18
6518,18
6400,18
6400,18
6228,18
5930,18
5680,18
5637,18
5637,18
5637,18
5637,18
5637,18
5615,18
5614,18
5397,18
5397,18
5325,18
5162,18
5069,18
5069,18
4705,18
4705,18
4357,18
4165,18
4165,18
4165,18
3898,18
3487,18
3436,18
2887,18
2887,18
2854,18
2676,18
2120,18
1953,18
1699,18
1672,18
1598,18
1561,18
1518,18
986,18
986,18
792,18
792,18
598,18
543,18
478,18
385,18
364,18
364,18
360,18
202,18
3021,18
6430,18
6430,18
3571,18
3571,18
4839,18
4839,18
1422,18
1422,18
1422,18
5353,18
2224,18
2224,18
1901,18
1901,18
3975,18
435,18
6419,18
7496,18
5263,18
5770,18
432,18
432,18
432,18
2438,18
5260,18
5260,18
5364,18
5364,18
639,18
639,18
2202,18
2722,18
6361,18
6361,18
6530,18
6530,18
338,18
7148,18
7454,18
7454,18
7454,18
5487,18
3836,18
3836,18
3012,18
3012,18
3012,18
3012,18
3012,18
6306,18
6306,18
1855,18
1855,18
6501,18
6501,18
471,18
471,18
323,18
323,18
6358,18
6358,18
6358,18
3770,18
5716,18
4232,18
4232,18
2853,18
2853,18
436,18
436,18
3554,18
2659,18
606,18
606,18
1493,18
1249,18
4364,18
4364,18
5313,18
5313,18
5313,18
2398,18
2398,18
6866,18
6866,18
5876,18
5876,18
843,18
843,18
1499,18
3653,18
3653,18
3264,18
972,18
6693,18
4259,18
2502,18
5606,18
971,18
971,18
971,18
2708,18
2096,18
2096,18
1217,18
6863,18
6820,18
1716,18
5740,18
2519,18
4845,18
3839,18
1036,18
648,18
384,18
3374,18
5890,18
2844,18
4952,18
270,18
98,18
1189,18
2418,18
2783,18
6459,18
6579,18
4251,18
3006,18
1041,18
576,18
662,18
1603,18
6406,18
254,18
5988,18
3801,18
2867,18
5116,18
2469,18
3474,18
3474,18
3530,18
3659,18
2830,18
5283,18
4424,18
373,18
373,18
2551,18
2551,18
5569,18
4425,18
4425,18
7075,18
4990,18
3172,18
1094,18
5874,18
22,18
2022,18
3805,18
3681,18
6486,18
5862,18
975,18
2335,18
6524,18
5927,18
6792,18
6320,18
5843,18
3981,18
7015,18
958,18
607,18
225,18
597,18
1424,18
1424,18
5413,18
2657,18
3430,18
2628,18
4085,18
4085,18
4085,18
2831,18
1055,18
5794,18
2088,18
5683,18
5683,18
7205,18
3597,18
4494,18
1835,18
811,18
3383,18
6165,18
2056,18
4727,18
4279,18
88,18
3348,18
845,18
1240,18
3696,18
1025,18
1347,18
7033,18
7302,18
4873,18
23,18
5385,18
106,18
7402,18
1822,18
1822,18
4328,18
1897,18
1102,18
2302,18
3533,18
3531,18
4509,18
4927,18
63,18
3250,18
3250,18
3250,18
2401,18
2012,18
4264,18
321,18
4749,18
4833,18
5855,18
3013,18
3013,18
3013,18
3013,18
3013,18
3013,18
3053,18
3819,18
4510,18
379,18
693,18
5038,18
604,18
3183,18
5104,18
7290,18
6338,18
6656,18
104,18
2163,18
6181,18
4432,18
2549,18
1378,18
5282,18
5365,18
5365,18
3925,18
3925,18
4903,18
3333,18
5310,18
4529,18
4330,18
5732,18
4838,18
6703,18
3079,18
3108,18
6547,18
5499,18
6519,18
5275,18
7527,18
5445,18
5148,18
3864,18
3657,18
4966,18
3821,18
5564,18
2562,18
2115,18
1118,18
1118,18
378,18
651,18
5812,18
4066,18
6851,18
2073,18
2157,18
2884,18
5029,18
5029,18
838,18
790,18
5529,18
1601,18
5924,18
4923,18
715,18
2614,18
939,18
4233,18
2293,18
3306,18
1644,18
4109,18
359,18
6662,18
2274,18
4787,18
2857,18
3796,18
5736,18
6288,18
5516,18
5243,18
5201,18
4461,18
2561,18
6655,18
1330,18
3829,18
2835,18
1708,18
1708,18
5327,18
5351,18
1680,18
4358,18
3468,18
3778,18
6210,18
4113,18
376,18
1729,18
4922,18
3934,18
6968,18
5646,18
2312,18
1862,18
2347,18
5396,18
990,18
7279,18
7362,18
7368,18
5266,18
1998,18
6334,18
999,18
1473,18
1370,18
1168,18
3016,18
3016,18
2880,18
402,18
4568,18
2184,18
2794,18
3103,18
5896,18
7024,18
4111,18
5602,18
3471,18
3462,18
610,18
1861,18
4683,18
3130,18
3855,18
2475,18
4422,18
3081,18
3230,18
3868,18
6650,18
1850,18
6848,18
186,18
5654,18
2201,18
333,18
4889,18
5641,18
678,18
2827,18
2575,18
5481,18
211,18
1724,18
3580,18
2532,18
5429,18
4080,18
3241,18
1565,18
3170,18
840,18
7500,18
2707,18
5363,18
7245,18
3392,18
5871,18
1045,18
1681,18
4112,18
2976,18
1038,18
7267,18
6176,18
7096,18
3165,18
3165,18
3634,18
3599,18
1222,18
1293,18
3167,18
3809,18
1803,18
26,18
1791,18
1791,18
970,18
970,18
5951,18
1105,18
6580,18
2287,18
7161,18
1236,18
2381,18
6317,18
5990,18
6395,18
238,18
3751,18
1856,18
4039,18
100,18
7461,18
1664,18
2656,18
7235,18
1238,18
2550,18
1626,18
2463,18
6754,18
3672,18
917,18
917,18
5707,18
5444,18
552,18
5989,18
2508,18
7435,18
6906,18
5577,18
5577,18
5577,18
1367,18
6236,18
4314,18
6965,18
6965,18
5940,18
1841,18
1841,18
1841,18
800,18
318,18
318,18
5755,18
5755,18
5755,18
5755,18
5755,18
1627,18
1627,18
513,18
513,18
7173,18
4805,18
6854,18
5237,18
7282,18
6936,18
717,18
1001,18
4565,18
46,18
1618,18
7518,18
1290,18
4149,18
3055,18
3055,18
3055,18
3049,18
3049,18
5637,18
5637,18
5614,18
4165,18
4165,18
4165,18
4165,18
4165,18
986,18
364,18
3021,18
3324,18
3571,18
3571,18
3571,18
2778,18
2778,18
2778,18
2778,18
2778,18
3770,18
3770,18
3770,18
3554,18
727,18
2659,18
2659,18
2659,18
6761,18
606,18
1493,18
5313,18
5313,18
3653,18
3264,18
3264,18
3254,18
5190,18
5190,18
5190,18
972,18
5451,18
2565,18
2565,18
4706,18
4706,18
4706,18
6618,18
2096,18
2096,18
2096,18
2096,18
5508,18
2344,18
6684,18
6684,18
6764,18
5116,18
3348,18
1118,18
7267,18
1105,18
1257,18
1257,18
6765,18
2294,18
2426,18
5179,18
6816,18
548,18
2620,18
2651,18
2651,18
3721,18
3721,18
4475,18
5820,18
661,18
19,18
7403,18
1727,18
3413,19
5494,19
5494,19
5494,19
5168,19
2656,19
4486,19
4486,19
1478,19
1347,19
1347,19
1830,19
1835,19
6146,19
6146,19
3233,19
1271,19
6609,19
3869,19
1500,19
1500,19
3576,19
6847,19
3169,19
727,19
3770,19
1257,19
1260,19
999,19
1727,19
2120,19
4165,19
3177,20
3177,20
1030,20
1950,20
4806,20
4806,20
7257,20
1486,20
5143,20
4486,20
3920,20
857,20
7492,20
6633,20
2380,20
4817,20
4885,20
4297,20
547,20
2043,20
5378,20
5323,20
7032,20
4971,20
5121,20
5464,20
6521,20
7024,20
7024,20
5225,20
5225,20
5417,20
2973,20
4140,20
1493,20
7511,20
5673,20
2604,20
3136,20
1891,20
769,20
998,20
2844,20
1504,20
2124,21
3289,21
2601,21
4699,21
1124,21
6648,21
4052,21
3845,21
2827,21
593,21
3717,21
3128,21
679,21
403,21
1136,21
4944,21
4050,21
5978,21
1039,21
5112,21
4210,21
4207,21
4769,21
5707,21
5739,21
5822,21
4450,21
6112,21
5572,21
4037,21
2093,21
270,21
2637,21
7139,21
4531,21
2844,21
5993,21
3008,21
6209,21
95,21
1788,21
4982,21
5811,21
892,21
5651,21
3252,21
3686,21
6702,21
998,21
4903,21
5699,21
3010,21
263,21
4902,21
6414,21
5607,21
3413,21
6735,21
590,21
6249,21
6091,21
4553,21
2925,21
2976,21
6166,21
6667,21
5575,21
3988,21
1981,21
1714,21
6354,21
1571,21
4981,21
513,21
6084,21
6097,21
396,21
3155,21
7294,21
100,21
2731,21
2166,21
1864,21
4132,21
6844,21
4797,21
306,21
4780,21
983,21
6120,21
1226,21
5187,21
2872,21
6257,21
5755,21
3789,21
729,21
5894,21
109,21
1620,21
4667,21
6665,21
6116,21
6393,21
3521,21
1717,21
4545,21
6104,21
1843,21
6087,21
4968,21
5851,21
4947,21
4925,21
6117,21
6129,21
5783,21
4846,21
6652,21
6652,21
6652,21
6652,21
3543,21
3543,21
3543,21
5417,21
7345,21
7489,21
5274,21
5274,21
5274,21
5274,21
5274,21
2520,21
2520,21
2520,21
2520,21
2520,21
577,21
3325,21
3325,21
3325,21
769,21
1687,21
2552,21
4370,21
4370,21
4370,21
4370,21
4370,21
242,21
6652,21
6652,21
4528,21
3187,21
3187,21
7205,21
6022,21
4399,23
620,23
2331,23
2331,23
417,23
2576,23
4108,23
4108,23
5629,23
5754,23
6764,23
5460,23
321,23
7195,23
7195,23
4302,23
4211,23
4328,23
7337,23
7337,23
1225,23
3971,23
5761,23
3690,23
6611,23
6611,23
6572,23
6572,23
6572,23
5908,23
3836,23
4021,23
7322,23
4743,23
4743,23
4743,23
3559,23
5715,23
2750,23
2618,23
5236,23
4893,23
827,23
4261,23
4261,23
7197,23
224,23
379,23
6906,23
6906,23
374,23
374,23
3601,23
4827,23
3608,23
3608,23
5806,23
3286,23
3404,23
3404,23
1816,23
3587,23
750,23
6146,23
119,23
4210,23
4098,23
297,23
3527,23
1182,23
4699,23
2650,23
2650,23
2650,23
2650,23
2650,23
814,23
6117,23
6117,23
6785,23
6785,23
6785,23
6785,23
6785,23
3855,23
7377,23
7377,23
7377,23
3194,23
168,23
1696,23
3974,23
6658,23
5993,23
1040,23
1040,23
5707,23
4438,23
993,23
7174,23
7174,23
7082,23
6775,23
6809,23
2620,23
6973,23
6973,23
719,23
6229,23
5199,23
4925,23
3821,23
2480,23
2480,23
2480,23
5378,23
3781,23
3781,23
3781,23
3781,23
184,23
4594,23
7413,23
4216,23
7380,23
3717,23
3717,23
3717,23
3717,23
3717,23
3717,23
4095,23
2514,23
6652,23
6652,23
1267,23
1267,23
1267,23
6702,23
1788,23
3512,23
4208,23
333,23
5698,23
6532,23
3752,23
7200,23
7194,23
7194,23
6971,23
6409,23
6166,23
5910,23
5494,23
5455,23
5428,23
5428,23
5428,23
5428,23
5428,23
5418,23
5418,23
4519,23
4519,23
4519,23
4466,23
4466,23
3171,23
3171,23
2656,23
2656,23
1600,23
1197,23
1123,23
1123,23
825,23
825,23
708,23
328,23
328,23
328,23
328,23
328,23
328,23
1914,23
1914,23
1965,23
1444,23
1444,23
6011,23
5158,23
5158,23
5158,23
4481,23
4481,23
4481,23
2933,23
2933,23
6068,23
6025,23
3429,23
2897,23
2065,23
2065,23
3248,23
6582,23
4004,23
5811,23
5739,23
5672,23
5255,23
2806,23
6046,23
5445,23
4464,23
4985,23
3251,23
3168,23
269,23
6473,23
5862,23
1484,23
4463,23
959,23
4656,23
2098,23
4943,23
1872,23
2725,23
7228,23
5475,23
564,23
1804,23
3250,23
7489,23
320,23
643,23
1221,23
1841,23
2057,23
2328,23
2693,23
3092,23
4647,23
4744,23
6442,23
6670,23
6703,23
7048,23
3784,23
5062,23
4399,23
4399,23
620,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
2331,23
417,23
417,23
2576,23
2576,23
4108,23
4108,23
4108,23
4108,23
2099,23
5629,23
5629,23
5629,23
5629,23
577,23
2032,23
6942,23
6942,23
5754,23
5754,23
570,23
6764,23
6764,23
1982,23
2564,23
4155,23
1241,23
5623,23
1587,23
4370,23
4370,23
5190,23
3512,23
4165,23
4661,23
4208,23
5471,23
5180,23
4704,23
5496,23
5964,23
6846,23
6198,23
1262,23
1118,23
2329,23
2951,23
3471,23
7375,24
5197,24
4081,24
4081,24
917,24
7151,24
215,24
7362,24
7362,24
7173,24
7173,24
7173,24
7173,24
5455,24
4919,24
2494,24
2494,24
2494,24
5294,24
5294,24
5294,24
5294,24
1464,24
1464,24
4457,24
4457,24
4969,24
1252,24
2042,24
5685,24
4972,24
3781,24
754,24
2995,24
4396,24
1621,24
1545,24
3618,24
2969,24
6940,24
5515,24
1092,24
6764,24
7277,24
6942,24
5723,24
2576,24
2331,24
3180,39
4497,39
1166,39
3821,39
1291,39
2267,39
3935,39
2801,39
5547,39
7413,39
1663,39
66,39
2611,39
3385,39
7098,39
2901,39
5090,39
264,39
5082,39
7361,39
6636,39
2781,39
4368,39
769,39
5042,39
5199,39
4102,39
6687,39
7470,39
6086,39
4609,39
4609,39
5582,39
5029,39
1914,40
1914,40
6264,40
4769,40
438,40
4353,40
2545,40
4857,40
7297,40
6576,40
6148,40
6148,40
736,40
4641,40
6941,40
2214,40
3559,40
573,40
3659,40
6648,40
1211,40
6307,40
3772,40
2709,40
5476,40
2868,40
3166,40
635,40
6463,40
4532,40
6235,40
6235,40
1956,40
585,40
585,40
3413,40
3321,40
5983,40
6907,40
5133,40
703,40
833,40
1408,40
3761,40
2410,40
2410,40
2410,40
2410,40
490,40
2629,40
2629,40
2629,40
1282,40
1282,40
184,40
2366,40
3191,40
7005,40
1942,40
3129,40
3203,40
2805,40
6467,40
5902,40
6608,40
5503,40
4433,40
5421,40
5045,40
321,40
321,40
2664,40
380,40
2657,40
2657,40
2657,40
6261,40
5724,40
5724,40
3716,40
6660,40
6660,40
6660,40
119,40
119,40
7290,40
1447,40
1447,40
6727,40
2065,40
2065,40
2065,40
6058,40
1252,40
5497,40
5329,40
5329,40
5329,40
5329,40
5329,40
5329,40
3469,40
3469,40
5142,40
5142,40
5142,40
3552,40
6199,40
6199,40
3075,40
5236,40
1588,40
2755,40
4928,40
4928,40
3514,40
638,40
638,40
638,40
542,40
542,40
7272,40
2514,40
5781,40
3313,40
4037,40
2311,40
2499,40
4133,40
6388,40
1166,40
976,40
976,40
706,40
4876,40
4224,40
2226,40
498,40
6390,40
1758,40
5315,40
2901,40
1607,40
1412,40
1973,40
983,40
6022,40
937,40
2858,40
2858,40
2858,40
6816,40
6379,40
3032,40
4434,40
6425,40
6935,40
4453,40
1229,40
4196,40
4948,40
895,40
7082,40
4367,40
2075,40
3781,40
3781,40
2313,40
7448,40
3447,40
1002,40
855,40
855,40
855,40
855,40
855,40
7017,40
2719,40
2719,40
5065,40
3658,40
2480,40
198,40
1260,40
1260,40
7265,40
7265,40
6122,40
6696,40
4868,40
7071,40
7071,40
6718,40
6718,40
648,40
648,40
110,40
6485,40
5262,40
5262,40
4856,40
4856,40
4856,40
4926,40
4926,40
3100,40
2650,40
2650,40
2650,40
1223,40
5453,40
5453,40
5712,40
5712,40
5183,40
5183,40
5183,40
5183,40
2275,40
257,40
2117,40
3295,40
7282,40
6965,40
6029,40
5910,40
5910,40
5910,40
5910,40
5778,40
5778,40
5778,40
4344,40
6348,40
3752,40
3752,40
3752,40
3752,40
1662,40
1662,40
